order_id,delivery_partner_id,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
7389054351,81899,-1.0,1.6,On Time,
7146572423,63798,3.0,3.16,On Time,Traffic
4590810848,58417,-2.0,1.32,On Time,
9226364404,69366,30.0,1.45,Significantly Delayed,Traffic
6687792641,85941,1.0,1.91,On Time,Traffic
5183577434,48713,5.0,3.31,On Time,Traffic
7440785414,14917,-3.0,2.09,On Time,
7932057095,5226,-4.0,2.07,On Time,
6126906924,2241,1.0,3.73,On Time,Traffic
8997788831,69051,-4.0,0.77,On Time,
3480516243,7250,5.0,3.77,On Time,Traffic
1234692850,33571,-4.0,1.94,On Time,
4954911880,79410,5.0,1.8,On Time,Traffic
504060154,95455,16.0,4.8,Significantly Delayed,Traffic
8723752267,61593,2.0,2.82,On Time,Traffic
5724116944,93687,10.0,1.74,Slightly Delayed,Traffic
8161349145,34205,7.0,1.37,Slightly Delayed,Traffic
2985254380,9722,0.0,3.82,On Time,
9837170359,62865,1.0,0.59,On Time,Traffic
3915323515,4185,-2.0,4.27,On Time,
8829163586,39532,-1.0,3.08,On Time,
961526405,5497,5.0,1.56,On Time,Traffic
5792721465,59382,2.0,0.75,On Time,Traffic
8094117960,7809,12.0,0.57,Slightly Delayed,Traffic
9318325652,78258,1.0,4.54,On Time,Traffic
852676412,76980,7.0,3.17,Slightly Delayed,Traffic
6487883093,54257,2.0,0.6,On Time,Traffic
5398965602,42648,13.0,1.47,Slightly Delayed,Traffic
6149664144,53283,18.0,0.63,Significantly Delayed,Traffic
6231586256,10306,-1.0,2.71,On Time,
4598622116,61134,20.0,4.18,Significantly Delayed,Traffic
8971796779,9562,0.0,4.52,On Time,
2148246883,64363,1.0,3.85,On Time,Traffic
4357632507,7296,-2.0,4.26,On Time,
3323576462,62311,-3.0,1.1,On Time,
4220834107,39345,2.0,2.0,On Time,Traffic
4409513224,42130,15.0,4.43,Slightly Delayed,Traffic
5610159677,19987,-2.0,2.26,On Time,
6259219127,17129,5.0,1.25,On Time,Traffic
5628497118,87309,15.0,1.16,Slightly Delayed,Traffic
1508576390,46857,24.0,3.05,Significantly Delayed,Traffic
5922953060,71666,2.0,3.98,On Time,Traffic
5130838561,26109,2.0,2.25,On Time,Traffic
3217749279,21471,-5.0,1.71,On Time,
9279422297,29442,-1.0,0.89,On Time,
222955546,69541,22.0,1.31,Significantly Delayed,Traffic
8290493339,23578,-1.0,3.59,On Time,
6418952352,27372,-2.0,2.95,On Time,
8978231928,5320,8.0,0.51,Slightly Delayed,Traffic
3746306403,24591,3.0,4.05,On Time,Traffic
3157198428,42198,-4.0,0.51,On Time,
981939883,60237,10.0,3.17,Slightly Delayed,Traffic
6569836274,18594,11.0,0.84,Slightly Delayed,Traffic
5695124358,12767,-4.0,2.51,On Time,
773335066,91032,-1.0,4.68,On Time,
3618712852,68636,1.0,3.09,On Time,Traffic
6009732867,91790,-5.0,3.52,On Time,
7269785858,6677,0.0,1.52,On Time,
5798831066,15811,-4.0,4.27,On Time,
5330654120,21693,-5.0,1.59,On Time,
462189338,90802,-5.0,1.26,On Time,
7536187765,37981,-3.0,4.69,On Time,
9938820107,22973,-2.0,2.65,On Time,
9410751894,38915,-2.0,0.89,On Time,
9172888683,86299,2.0,3.76,On Time,Traffic
8018695018,75374,10.0,0.65,Slightly Delayed,Traffic
7456610316,78607,3.0,0.92,On Time,Traffic
5627902734,78934,1.0,1.98,On Time,Traffic
5189768940,38893,1.0,2.66,On Time,Traffic
173709007,80576,21.0,1.02,Significantly Delayed,Traffic
1485229334,24486,-4.0,1.95,On Time,
9334479603,10385,0.0,4.73,On Time,
8674211510,59298,2.0,3.58,On Time,Traffic
390257855,10059,4.0,2.42,On Time,Traffic
6642374542,33880,0.0,4.0,On Time,
6585999443,41264,0.0,4.01,On Time,
622705569,50356,-2.0,4.91,On Time,
1635083835,52328,15.0,2.2,Slightly Delayed,Traffic
7359512417,99158,14.0,1.12,Slightly Delayed,Traffic
9237698013,97783,-1.0,1.08,On Time,
3492935177,92168,2.0,2.14,On Time,Traffic
4324086468,98362,4.0,3.56,On Time,Traffic
9171218505,20611,23.0,1.29,Significantly Delayed,Traffic
5068157547,88481,-3.0,4.74,On Time,
8558710948,77005,4.0,4.25,On Time,Traffic
3184669775,19867,28.0,1.65,Significantly Delayed,Traffic
7079324691,462,-2.0,4.08,On Time,
4210311922,10778,2.0,2.81,On Time,Traffic
7660037070,70814,-4.0,1.94,On Time,
9410025634,88594,3.0,4.12,On Time,Traffic
6798589010,91875,9.0,3.82,Slightly Delayed,Traffic
5401466202,7713,13.0,1.09,Slightly Delayed,Traffic
9102648124,87083,10.0,3.97,Slightly Delayed,Traffic
1969956670,72157,8.0,2.05,Slightly Delayed,Traffic
1194228460,35853,-1.0,2.61,On Time,
9628463148,5444,5.0,1.55,On Time,Traffic
7745364283,23255,3.0,2.67,On Time,Traffic
9892343037,19236,19.0,1.0,Significantly Delayed,Traffic
1588828749,54662,3.0,4.49,On Time,Traffic
4037647778,651,-1.0,1.84,On Time,
6664301655,67132,-2.0,2.45,On Time,
7096225581,33119,5.0,2.23,On Time,Traffic
79029185,72146,15.0,4.12,Slightly Delayed,Traffic
7831967187,34714,0.0,1.18,On Time,
482214790,49560,4.0,4.85,On Time,Traffic
5931307224,44956,24.0,2.44,Significantly Delayed,Traffic
6410432854,44093,6.0,3.43,Slightly Delayed,Traffic
6124624375,53745,6.0,4.25,Slightly Delayed,Traffic
8992870838,81482,-5.0,4.64,On Time,
8377146126,5897,-4.0,1.35,On Time,
7852428533,50641,6.0,1.34,Slightly Delayed,Traffic
9258876870,20123,-3.0,4.13,On Time,
6810940082,15147,3.0,3.66,On Time,Traffic
3330538479,52024,-1.0,4.86,On Time,
7270469981,60463,-3.0,2.0,On Time,
5636241570,98065,4.0,3.06,On Time,Traffic
4467471002,81664,16.0,2.01,Significantly Delayed,Traffic
6201821502,57553,7.0,4.2,Slightly Delayed,Traffic
6144140039,6277,-5.0,4.66,On Time,
3310749597,34920,10.0,1.33,Slightly Delayed,Traffic
5085488484,30364,-3.0,2.76,On Time,
587498345,93712,14.0,2.64,Slightly Delayed,Traffic
5136205193,35041,-1.0,1.22,On Time,
9321319130,57794,-1.0,3.69,On Time,
9113393578,37638,1.0,2.46,On Time,Traffic
3860678807,82696,10.0,4.14,Slightly Delayed,Traffic
3603683788,64456,-5.0,4.22,On Time,
4472082279,33852,-1.0,1.4,On Time,
4104732514,95165,0.0,0.98,On Time,
9050314096,63220,-3.0,3.43,On Time,
9296105870,24307,2.0,1.28,On Time,Traffic
4678456188,70252,28.0,3.44,Significantly Delayed,Traffic
812386333,10021,-4.0,3.01,On Time,
8100314462,60492,25.0,1.25,Significantly Delayed,Traffic
781509952,41511,-2.0,3.64,On Time,
1918416669,33170,5.0,1.92,On Time,Traffic
1152165724,53106,25.0,3.92,Significantly Delayed,Traffic
9664390656,16129,2.0,4.67,On Time,Traffic
2686950796,7632,19.0,4.05,Significantly Delayed,Traffic
7332801173,81859,1.0,1.01,On Time,Traffic
3503438244,17071,-2.0,3.61,On Time,
4044591373,22077,5.0,2.21,On Time,Traffic
7817195618,69802,2.0,2.89,On Time,Traffic
8974710941,23334,15.0,1.07,Slightly Delayed,Traffic
2811268404,8913,30.0,4.68,Significantly Delayed,Traffic
7251548462,29113,3.0,1.49,On Time,Traffic
352037003,37403,-4.0,3.64,On Time,
8510312737,38863,-4.0,2.81,On Time,
3242700095,53498,-5.0,4.34,On Time,
5833898647,15139,5.0,2.45,On Time,Traffic
7212771842,7028,-4.0,1.5,On Time,
7799757050,15948,0.0,1.63,On Time,
9593303695,98145,8.0,1.54,Slightly Delayed,Traffic
7709693536,187,8.0,3.89,Slightly Delayed,Traffic
5092922964,87013,-5.0,2.13,On Time,
8318806722,65916,27.0,2.01,Significantly Delayed,Traffic
4352870279,13768,29.0,3.18,Significantly Delayed,Traffic
6722040962,60055,-2.0,1.47,On Time,
1690831615,12676,-5.0,1.77,On Time,
6475689021,46744,3.0,3.76,On Time,Traffic
8361280131,25910,11.0,4.57,Slightly Delayed,Traffic
2664549359,6230,6.0,2.72,Slightly Delayed,Traffic
9510912773,79994,0.0,2.71,On Time,
3654462337,60908,9.0,1.46,Slightly Delayed,Traffic
2308652017,90365,3.0,2.4,On Time,Traffic
8300200841,19811,-4.0,2.37,On Time,
5027243163,72202,5.0,3.13,On Time,Traffic
713290065,69957,4.0,2.53,On Time,Traffic
2006434350,5355,5.0,1.71,On Time,Traffic
6587221270,8043,3.0,3.78,On Time,Traffic
969705468,86249,3.0,2.3,On Time,Traffic
4492000627,51632,-4.0,1.48,On Time,
977290328,80011,25.0,1.93,Significantly Delayed,Traffic
8735245723,81631,-5.0,2.09,On Time,
6299539090,11906,1.0,3.6,On Time,Traffic
2177211652,51339,24.0,2.31,Significantly Delayed,Traffic
8972569491,43612,30.0,1.91,Significantly Delayed,Traffic
7658414712,65853,-3.0,0.69,On Time,
2069355540,46546,2.0,2.68,On Time,Traffic
4084790776,74479,5.0,4.27,On Time,Traffic
8716008121,94222,-5.0,1.07,On Time,
9781965606,41676,-2.0,4.27,On Time,
8380133046,83971,2.0,4.5,On Time,Traffic
691827543,32846,-2.0,2.76,On Time,
5750245858,11457,10.0,2.98,Slightly Delayed,Traffic
1578150657,95773,16.0,0.97,Significantly Delayed,Traffic
9069556587,45086,15.0,1.42,Slightly Delayed,Traffic
8396347551,84471,-3.0,1.44,On Time,
6083487488,71075,7.0,2.4,Slightly Delayed,Traffic
3191281184,6400,-1.0,3.0,On Time,
6397409024,47831,13.0,3.59,Slightly Delayed,Traffic
9021529086,70207,-1.0,1.85,On Time,
8214544415,93269,0.0,3.52,On Time,
8569302709,53705,-1.0,2.25,On Time,
2219192870,46891,14.0,4.83,Slightly Delayed,Traffic
8537081061,17933,9.0,1.22,Slightly Delayed,Traffic
9284683425,40427,3.0,2.84,On Time,Traffic
9774193601,23828,26.0,3.18,Significantly Delayed,Traffic
7496826261,70218,4.0,2.98,On Time,Traffic
1058749075,94872,1.0,4.26,On Time,Traffic
7128038799,23163,5.0,4.31,On Time,Traffic
3596318350,79071,3.0,1.85,On Time,Traffic
3187042843,56554,10.0,4.12,Slightly Delayed,Traffic
4673500573,31637,-3.0,4.03,On Time,
881900445,31909,2.0,0.96,On Time,Traffic
9874112459,1360,1.0,2.04,On Time,Traffic
4531430634,18850,-2.0,1.75,On Time,
6715699166,10552,-5.0,0.84,On Time,
4171748538,38252,0.0,2.39,On Time,
4093115982,47309,-5.0,1.77,On Time,
2515279840,69394,2.0,4.6,On Time,Traffic
4981424948,25002,-1.0,2.71,On Time,
1911064507,19465,1.0,2.83,On Time,Traffic
6438392384,66077,3.0,3.53,On Time,Traffic
5859840400,47423,0.0,4.78,On Time,
7640576778,28726,7.0,3.4,Slightly Delayed,Traffic
5453475937,96220,-1.0,4.01,On Time,
653610300,31516,3.0,1.98,On Time,Traffic
730299055,66096,-5.0,0.6,On Time,
8396250231,13826,24.0,1.47,Significantly Delayed,Traffic
8556969682,17465,-2.0,4.62,On Time,
7159670875,18099,25.0,2.68,Significantly Delayed,Traffic
4922278509,29558,4.0,0.58,On Time,Traffic
8151274002,38275,4.0,1.58,On Time,Traffic
5373978100,79638,4.0,3.66,On Time,Traffic
6210207010,90871,-1.0,3.89,On Time,
1837403174,10176,3.0,3.73,On Time,Traffic
1148265823,31213,5.0,4.48,On Time,Traffic
8472487149,43294,21.0,3.43,Significantly Delayed,Traffic
9111535172,19224,0.0,4.93,On Time,
6558001978,39255,1.0,3.47,On Time,Traffic
2762095386,69303,3.0,4.68,On Time,Traffic
2406325099,27946,26.0,1.81,Significantly Delayed,Traffic
4274182127,56552,4.0,3.32,On Time,Traffic
7271609994,21302,-5.0,0.95,On Time,
9182539734,19556,2.0,1.95,On Time,Traffic
7891517071,47196,25.0,2.08,Significantly Delayed,Traffic
3666182849,43230,4.0,2.03,On Time,Traffic
8724590445,47010,4.0,1.18,On Time,Traffic
7919863938,68044,-2.0,3.38,On Time,
3545539999,56431,15.0,1.83,Slightly Delayed,Traffic
7463392603,18713,23.0,2.37,Significantly Delayed,Traffic
7296733293,66098,17.0,4.5,Significantly Delayed,Traffic
7118924734,23488,1.0,3.94,On Time,Traffic
2529809156,71519,22.0,1.81,Significantly Delayed,Traffic
2216699744,75428,4.0,0.54,On Time,Traffic
8257221712,19186,29.0,2.3,Significantly Delayed,Traffic
1357352531,35782,-1.0,2.03,On Time,
2108138590,67215,30.0,2.89,Significantly Delayed,Traffic
5648212121,90177,-2.0,3.15,On Time,
3951878528,28174,21.0,1.68,Significantly Delayed,Traffic
8310385249,6118,1.0,1.68,On Time,Traffic
7513562596,10923,-1.0,1.73,On Time,
6304586678,36388,-1.0,4.28,On Time,
5222812863,17086,-1.0,4.12,On Time,
5393039591,31204,0.0,3.92,On Time,
6708586922,86114,22.0,1.99,Significantly Delayed,Traffic
3177552965,8594,1.0,3.46,On Time,Traffic
607125614,55507,13.0,1.86,Slightly Delayed,Traffic
139417019,22566,5.0,2.1,On Time,Traffic
1893231742,69619,5.0,3.67,On Time,Traffic
3580010065,80806,5.0,2.51,On Time,Traffic
962319394,94025,14.0,3.77,Slightly Delayed,Traffic
8321726382,199,-5.0,3.57,On Time,
1485682761,94732,3.0,4.92,On Time,Traffic
5008756947,86785,-2.0,0.73,On Time,
1334996274,35323,-1.0,2.16,On Time,
2914506024,94705,-3.0,4.82,On Time,
8811831663,64662,3.0,2.57,On Time,Traffic
875427533,81548,15.0,4.89,Slightly Delayed,Traffic
5865390748,71450,4.0,1.86,On Time,Traffic
4054828941,43029,19.0,1.48,Significantly Delayed,Traffic
1257568604,44274,1.0,2.41,On Time,Traffic
2738862626,46667,10.0,1.83,Slightly Delayed,Traffic
7352532839,58851,-3.0,2.79,On Time,
520221662,85866,-1.0,2.16,On Time,
7818925535,27625,3.0,2.24,On Time,Traffic
3476023750,37075,-2.0,4.5,On Time,
8945838922,82508,-2.0,2.96,On Time,
2233053313,67838,3.0,2.81,On Time,Traffic
1844073851,76415,-4.0,3.04,On Time,
8348125769,33620,10.0,4.4,Slightly Delayed,Traffic
8475818223,37091,20.0,1.72,Significantly Delayed,Traffic
4270941188,4506,2.0,1.38,On Time,Traffic
2611200126,56652,5.0,1.86,On Time,Traffic
8573833987,92757,-5.0,1.44,On Time,
2979246068,81847,25.0,0.69,Significantly Delayed,Traffic
6779895105,39690,3.0,1.69,On Time,Traffic
1731478314,3611,8.0,4.16,Slightly Delayed,Traffic
3692405872,36429,1.0,4.61,On Time,Traffic
8853713324,72198,-5.0,4.76,On Time,
979766779,55258,1.0,1.15,On Time,Traffic
5709672475,12442,-5.0,1.7,On Time,
3855709201,78393,15.0,4.71,Slightly Delayed,Traffic
6861065282,70502,14.0,4.02,Slightly Delayed,Traffic
7919724613,4767,10.0,0.94,Slightly Delayed,Traffic
7882742057,60422,-5.0,2.57,On Time,
1929002406,6504,-3.0,1.1,On Time,
2458349464,92293,0.0,2.94,On Time,
6608328221,43351,3.0,1.44,On Time,Traffic
7736615348,67076,-2.0,3.03,On Time,
2591738507,76434,-2.0,2.65,On Time,
6751537971,33447,1.0,3.35,On Time,Traffic
9768154003,14323,28.0,1.43,Significantly Delayed,Traffic
5887288860,90694,-3.0,4.07,On Time,
3559865135,90401,10.0,0.8,Slightly Delayed,Traffic
209044447,79837,2.0,1.28,On Time,Traffic
9643668734,79734,21.0,4.91,Significantly Delayed,Traffic
6115465612,57658,-2.0,0.93,On Time,
8493723088,98580,-1.0,4.04,On Time,
6392024503,10391,0.0,3.61,On Time,
9863468109,44564,4.0,1.29,On Time,Traffic
5448628635,36280,4.0,2.27,On Time,Traffic
3329455953,8271,3.0,3.85,On Time,Traffic
3584190892,44526,5.0,4.28,On Time,Traffic
9097056321,26978,-2.0,3.53,On Time,
525741957,28414,0.0,3.07,On Time,
5387395051,63460,13.0,3.76,Slightly Delayed,Traffic
6799246060,84316,-4.0,2.09,On Time,
8986314607,72548,2.0,2.89,On Time,Traffic
1085912198,45229,-5.0,3.36,On Time,
3423328091,87845,-2.0,3.65,On Time,
9848366909,73787,9.0,1.33,Slightly Delayed,Traffic
936021770,2107,3.0,0.98,On Time,Traffic
8916215165,3089,-1.0,0.56,On Time,
389558867,23492,1.0,2.8,On Time,Traffic
7616883530,75823,0.0,1.61,On Time,
3851744248,82050,5.0,1.07,On Time,Traffic
4953665655,95729,25.0,1.54,Significantly Delayed,Traffic
962864152,58963,-5.0,3.81,On Time,
923668833,48623,-1.0,3.21,On Time,
4022122330,76472,15.0,3.26,Slightly Delayed,Traffic
4564846800,41373,14.0,3.51,Slightly Delayed,Traffic
690652905,24116,1.0,1.86,On Time,Traffic
716741661,24941,2.0,1.69,On Time,Traffic
6575532281,43140,24.0,2.84,Significantly Delayed,Traffic
7486807731,58099,18.0,3.87,Significantly Delayed,Traffic
9721870982,12717,-4.0,3.31,On Time,
8105823343,10154,18.0,4.74,Significantly Delayed,Traffic
7113554979,60033,1.0,2.81,On Time,Traffic
507373134,79937,14.0,1.25,Slightly Delayed,Traffic
4674132573,44189,24.0,4.18,Significantly Delayed,Traffic
487395969,10746,-2.0,1.18,On Time,
3962007460,87494,19.0,4.39,Significantly Delayed,Traffic
2272882287,92563,9.0,2.72,Slightly Delayed,Traffic
4426246696,97040,5.0,3.28,On Time,Traffic
1714709914,39465,0.0,3.16,On Time,
3159133564,3774,5.0,2.57,On Time,Traffic
4531739740,2730,-1.0,0.75,On Time,
3158981349,64734,-4.0,0.81,On Time,
1789010378,62408,-4.0,4.45,On Time,
705203916,51498,10.0,3.18,Slightly Delayed,Traffic
7255510932,75343,3.0,1.88,On Time,Traffic
1991167685,97004,0.0,3.0,On Time,
5103721089,48344,7.0,3.14,Slightly Delayed,Traffic
9674006557,74578,-4.0,0.79,On Time,
1073466441,46168,11.0,4.0,Slightly Delayed,Traffic
5407006470,72572,4.0,2.14,On Time,Traffic
747347782,88192,2.0,1.68,On Time,Traffic
8554063149,61925,16.0,1.63,Significantly Delayed,Traffic
4855215470,41692,-1.0,2.99,On Time,
5008998072,68214,-4.0,4.78,On Time,
9696466906,22128,5.0,2.71,On Time,Traffic
7189534591,89782,-4.0,4.46,On Time,
9965941354,10750,16.0,4.93,Significantly Delayed,Traffic
1275232752,80057,4.0,0.93,On Time,Traffic
343479370,63936,4.0,4.96,On Time,Traffic
2485933387,91595,1.0,4.21,On Time,Traffic
6735843326,42373,7.0,3.25,Slightly Delayed,Traffic
6384313098,33058,8.0,3.43,Slightly Delayed,Traffic
1022032613,20565,-1.0,3.86,On Time,
8026892264,34461,4.0,2.11,On Time,Traffic
7158825499,32726,0.0,2.49,On Time,
5327013494,99300,8.0,2.61,Slightly Delayed,Traffic
1002526452,56579,4.0,0.68,On Time,Traffic
4650525854,17326,27.0,3.32,Significantly Delayed,Traffic
6260291784,11624,4.0,4.54,On Time,Traffic
1884314278,32462,4.0,1.27,On Time,Traffic
7074219396,80741,11.0,3.56,Slightly Delayed,Traffic
807183459,23145,6.0,1.27,Slightly Delayed,Traffic
598539940,71176,-4.0,3.24,On Time,
427702490,82652,-1.0,1.08,On Time,
955844536,35124,3.0,2.61,On Time,Traffic
5397640599,61581,3.0,1.21,On Time,Traffic
3451246886,17814,-4.0,0.75,On Time,
8487733248,39978,29.0,1.34,Significantly Delayed,Traffic
2921621434,58563,5.0,1.47,On Time,Traffic
4757133884,38740,4.0,2.19,On Time,Traffic
1793847102,63715,-2.0,2.63,On Time,
6197760573,34868,-2.0,3.59,On Time,
6818660907,81901,-4.0,0.98,On Time,
7807587130,4160,-2.0,2.3,On Time,
4540563647,17669,3.0,0.88,On Time,Traffic
2480913332,86820,30.0,4.13,Significantly Delayed,Traffic
5735481292,75148,17.0,2.09,Significantly Delayed,Traffic
7112326373,63548,-4.0,3.01,On Time,
614274161,22704,3.0,2.57,On Time,Traffic
5512258335,10688,0.0,3.82,On Time,
1214757247,57089,-3.0,4.08,On Time,
4211686231,18758,-2.0,1.43,On Time,
5288088590,37879,1.0,2.73,On Time,Traffic
1193525681,91249,1.0,1.02,On Time,Traffic
5132095929,96312,9.0,4.42,Slightly Delayed,Traffic
7703144556,67233,21.0,3.12,Significantly Delayed,Traffic
6786199145,82010,-4.0,1.32,On Time,
2463627380,20216,0.0,2.08,On Time,
6331115638,69994,-5.0,2.75,On Time,
9212312136,33363,12.0,2.94,Slightly Delayed,Traffic
6788500162,97174,13.0,3.47,Slightly Delayed,Traffic
2166421384,52405,8.0,4.4,Slightly Delayed,Traffic
2744509800,21797,1.0,0.78,On Time,Traffic
8806260669,37678,27.0,1.2,Significantly Delayed,Traffic
7773287963,19710,5.0,2.86,On Time,Traffic
8153845667,62899,-3.0,1.03,On Time,
8345887091,52252,4.0,2.54,On Time,Traffic
6638429050,61637,4.0,2.71,On Time,Traffic
4132900691,91813,7.0,1.32,Slightly Delayed,Traffic
2119346062,62669,-4.0,4.14,On Time,
689310626,42464,14.0,2.08,Slightly Delayed,Traffic
9246993674,40297,13.0,2.21,Slightly Delayed,Traffic
2282234185,5912,-3.0,3.74,On Time,
9697170386,88029,-5.0,1.72,On Time,
6376147802,83140,14.0,4.03,Slightly Delayed,Traffic
7415158732,7676,17.0,1.24,Significantly Delayed,Traffic
343300311,90807,6.0,1.36,Slightly Delayed,Traffic
3922539531,92783,0.0,4.28,On Time,
7634516705,57257,5.0,2.98,On Time,Traffic
8731122718,86271,13.0,2.48,Slightly Delayed,Traffic
9471236505,81145,23.0,2.33,Significantly Delayed,Traffic
9497014025,52244,13.0,3.85,Slightly Delayed,Traffic
592358946,90258,3.0,1.19,On Time,Traffic
9680783354,42017,0.0,4.59,On Time,
6109792602,97828,3.0,4.67,On Time,Traffic
2734817654,46050,-3.0,4.64,On Time,
6380542008,77591,-1.0,0.77,On Time,
4784760589,86412,-3.0,1.71,On Time,
1577703194,52523,-2.0,1.23,On Time,
6758737749,51417,3.0,1.95,On Time,Traffic
4081640450,87928,4.0,1.33,On Time,Traffic
9258266990,96885,0.0,1.45,On Time,
2109410707,13085,0.0,2.08,On Time,
576022547,66178,-4.0,1.09,On Time,
2106943908,33162,-3.0,0.78,On Time,
6541281594,45396,10.0,1.75,Slightly Delayed,Traffic
2664220988,78144,1.0,3.01,On Time,Traffic
493514666,5754,6.0,2.94,Slightly Delayed,Traffic
9658669384,38162,-4.0,2.18,On Time,
8765283513,3995,24.0,1.96,Significantly Delayed,Traffic
6421427812,72973,3.0,2.27,On Time,Traffic
4467093205,61809,1.0,3.55,On Time,Traffic
7560862152,91464,2.0,4.12,On Time,Traffic
8218080678,47082,30.0,3.39,Significantly Delayed,Traffic
8196173573,50964,17.0,4.9,Significantly Delayed,Traffic
1174856327,32165,10.0,2.72,Slightly Delayed,Traffic
9754365788,65577,4.0,2.02,On Time,Traffic
8398774908,61857,4.0,2.08,On Time,Traffic
626433439,35365,-2.0,2.41,On Time,
3097299525,3839,1.0,2.93,On Time,Traffic
5367488413,40803,1.0,2.75,On Time,Traffic
3700795655,72145,-1.0,4.27,On Time,
3161904185,8553,1.0,3.18,On Time,Traffic
8149944548,18686,5.0,0.86,On Time,Traffic
4961830447,18510,5.0,4.91,On Time,Traffic
613578154,76149,13.0,1.45,Slightly Delayed,Traffic
2582466700,73868,7.0,1.43,Slightly Delayed,Traffic
3840910839,90827,13.0,0.84,Slightly Delayed,Traffic
399559401,54586,27.0,1.28,Significantly Delayed,Traffic
4037817241,21197,9.0,0.67,Slightly Delayed,Traffic
582598096,7481,1.0,1.81,On Time,Traffic
9218060399,64460,-1.0,2.45,On Time,
6650174202,54603,-3.0,3.13,On Time,
2715902884,79144,-5.0,4.67,On Time,
7957986242,27358,1.0,1.85,On Time,Traffic
7148568995,72059,20.0,2.26,Significantly Delayed,Traffic
